"CASE_ID","Placement","Housing","BasicNeeds","FSC","PlacementAsY","CloseTimes","Duration"
61020,FALSE,FALSE,FALSE,FALSE,FALSE,1,122
61022,TRUE,FALSE,TRUE,FALSE,FALSE,1,122
61023,TRUE,FALSE,TRUE,TRUE,TRUE,1,337
61024,TRUE,TRUE,TRUE,TRUE,FALSE,1,122
61025,TRUE,TRUE,TRUE,TRUE,TRUE,1,337
61026,FALSE,FALSE,FALSE,FALSE,FALSE,1,31
61029,FALSE,FALSE,TRUE,FALSE,FALSE,1,337
61033,FALSE,FALSE,TRUE,FALSE,FALSE,1,337
61035,FALSE,FALSE,FALSE,FALSE,FALSE,1,91
61037,FALSE,TRUE,FALSE,TRUE,TRUE,1,306
61039,FALSE,FALSE,FALSE,FALSE,FALSE,1,214
61040,FALSE,TRUE,TRUE,FALSE,TRUE,1,61
61041,FALSE,FALSE,TRUE,FALSE,FALSE,1,61
61043,FALSE,FALSE,FALSE,FALSE,TRUE,1,337
61044,FALSE,FALSE,TRUE,FALSE,FALSE,1,31
61045,TRUE,TRUE,TRUE,TRUE,TRUE,1,337
61047,FALSE,FALSE,FALSE,FALSE,FALSE,1,184
61053,FALSE,FALSE,FALSE,FALSE,FALSE,1,30
61054,TRUE,FALSE,TRUE,FALSE,FALSE,1,214
61055,FALSE,FALSE,TRUE,FALSE,FALSE,1,61
61056,FALSE,TRUE,TRUE,FALSE,FALSE,1,31
61057,FALSE,TRUE,TRUE,FALSE,TRUE,1,306
61058,FALSE,FALSE,FALSE,FALSE,FALSE,1,91
61060,FALSE,TRUE,TRUE,TRUE,FALSE,1,91
61061,FALSE,TRUE,FALSE,FALSE,TRUE,1,30
61062,FALSE,FALSE,FALSE,FALSE,FALSE,1,122
61063,TRUE,TRUE,TRUE,TRUE,TRUE,1,337
61064,FALSE,TRUE,TRUE,FALSE,TRUE,1,306
61065,FALSE,FALSE,TRUE,FALSE,TRUE,1,306
61066,TRUE,FALSE,TRUE,TRUE,FALSE,1,183
61067,FALSE,TRUE,TRUE,FALSE,FALSE,1,91
61068,FALSE,TRUE,TRUE,FALSE,FALSE,1,306
61071,FALSE,FALSE,FALSE,FALSE,FALSE,1,306
61073,FALSE,TRUE,TRUE,FALSE,FALSE,1,306
61074,FALSE,TRUE,TRUE,TRUE,TRUE,1,91
61080,FALSE,FALSE,FALSE,FALSE,FALSE,1,183
61083,TRUE,TRUE,TRUE,TRUE,FALSE,2,215
61084,FALSE,TRUE,TRUE,FALSE,FALSE,1,306
61085,FALSE,FALSE,TRUE,FALSE,FALSE,1,30
61086,FALSE,FALSE,TRUE,FALSE,FALSE,1,0
61089,FALSE,FALSE,FALSE,FALSE,FALSE,1,153
61095,FALSE,TRUE,TRUE,FALSE,FALSE,1,153
61096,FALSE,TRUE,TRUE,FALSE,FALSE,2,62
61100,TRUE,TRUE,TRUE,TRUE,FALSE,1,306
61101,FALSE,FALSE,FALSE,TRUE,TRUE,1,306
61103,FALSE,FALSE,FALSE,FALSE,FALSE,1,122
61104,FALSE,FALSE,FALSE,FALSE,FALSE,1,122
61106,TRUE,TRUE,TRUE,FALSE,FALSE,1,0
61109,FALSE,FALSE,FALSE,FALSE,TRUE,1,122
61110,TRUE,TRUE,TRUE,TRUE,TRUE,1,214
61111,FALSE,FALSE,FALSE,FALSE,FALSE,1,244
61112,FALSE,FALSE,TRUE,FALSE,FALSE,1,306
61115,FALSE,FALSE,FALSE,FALSE,FALSE,1,153
61116,FALSE,FALSE,TRUE,FALSE,FALSE,1,214
61117,TRUE,TRUE,TRUE,TRUE,TRUE,1,306
61118,FALSE,FALSE,FALSE,FALSE,FALSE,1,91
61119,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
61120,TRUE,TRUE,FALSE,TRUE,FALSE,1,306
61121,FALSE,TRUE,FALSE,TRUE,TRUE,1,92
61122,FALSE,FALSE,FALSE,FALSE,FALSE,1,91
61123,FALSE,FALSE,FALSE,FALSE,FALSE,1,91
61128,FALSE,FALSE,TRUE,FALSE,FALSE,1,306
61129,FALSE,FALSE,TRUE,FALSE,TRUE,1,306
61130,FALSE,FALSE,TRUE,FALSE,FALSE,1,61
61133,FALSE,FALSE,FALSE,FALSE,FALSE,1,122
61134,FALSE,TRUE,TRUE,TRUE,TRUE,1,31
61135,FALSE,FALSE,TRUE,FALSE,FALSE,1,61
61136,FALSE,FALSE,FALSE,FALSE,FALSE,1,121
61137,FALSE,FALSE,TRUE,FALSE,FALSE,1,61
61142,TRUE,FALSE,FALSE,FALSE,FALSE,1,183
61144,FALSE,FALSE,FALSE,FALSE,FALSE,1,306
61145,FALSE,FALSE,TRUE,TRUE,TRUE,1,306
61146,FALSE,FALSE,FALSE,FALSE,FALSE,1,61
61148,FALSE,FALSE,TRUE,TRUE,FALSE,1,306
61151,FALSE,FALSE,TRUE,FALSE,TRUE,1,275
61152,TRUE,TRUE,TRUE,FALSE,TRUE,1,244
61156,FALSE,TRUE,TRUE,FALSE,TRUE,1,306
61158,TRUE,FALSE,TRUE,FALSE,FALSE,1,92
61159,FALSE,FALSE,TRUE,FALSE,FALSE,1,61
61160,FALSE,FALSE,FALSE,FALSE,TRUE,1,306
61162,FALSE,FALSE,TRUE,FALSE,FALSE,1,306
61163,FALSE,TRUE,FALSE,TRUE,FALSE,1,306
61164,TRUE,FALSE,TRUE,FALSE,FALSE,1,91
61166,FALSE,FALSE,TRUE,FALSE,FALSE,1,306
61167,FALSE,FALSE,FALSE,FALSE,FALSE,1,214
61168,FALSE,FALSE,FALSE,FALSE,FALSE,1,214
61170,FALSE,FALSE,FALSE,FALSE,FALSE,1,92
61171,FALSE,TRUE,TRUE,TRUE,FALSE,1,61
61175,FALSE,FALSE,FALSE,FALSE,FALSE,1,123
61176,FALSE,TRUE,TRUE,FALSE,FALSE,1,184
61179,FALSE,TRUE,TRUE,FALSE,FALSE,1,276
61180,TRUE,TRUE,TRUE,FALSE,FALSE,1,31
61181,FALSE,FALSE,FALSE,FALSE,FALSE,1,184
61186,TRUE,TRUE,FALSE,FALSE,TRUE,1,214
61190,FALSE,FALSE,TRUE,FALSE,FALSE,1,276
61191,FALSE,FALSE,TRUE,FALSE,TRUE,1,276
61192,TRUE,TRUE,TRUE,FALSE,FALSE,1,276
61198,FALSE,FALSE,FALSE,FALSE,FALSE,1,30
61200,FALSE,FALSE,FALSE,FALSE,FALSE,1,30
61206,TRUE,TRUE,TRUE,FALSE,FALSE,1,31
61208,FALSE,FALSE,TRUE,FALSE,FALSE,1,276
61210,FALSE,FALSE,FALSE,FALSE,FALSE,1,123
61212,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
61214,FALSE,TRUE,TRUE,FALSE,FALSE,1,123
61215,TRUE,TRUE,FALSE,FALSE,TRUE,1,276
61216,FALSE,FALSE,FALSE,FALSE,FALSE,1,214
61217,FALSE,TRUE,TRUE,FALSE,TRUE,1,245
61218,FALSE,FALSE,FALSE,FALSE,FALSE,1,92
61219,FALSE,FALSE,TRUE,FALSE,FALSE,1,92
61220,FALSE,FALSE,FALSE,FALSE,FALSE,1,276
61224,FALSE,TRUE,FALSE,FALSE,FALSE,1,153
61227,TRUE,FALSE,TRUE,FALSE,FALSE,1,0
61235,FALSE,FALSE,FALSE,FALSE,FALSE,1,153
61240,TRUE,FALSE,TRUE,TRUE,FALSE,1,276
61242,FALSE,TRUE,TRUE,FALSE,TRUE,1,276
61243,FALSE,FALSE,TRUE,FALSE,TRUE,1,123
61246,FALSE,FALSE,TRUE,FALSE,FALSE,1,92
61247,TRUE,TRUE,TRUE,FALSE,FALSE,1,276
61249,FALSE,FALSE,TRUE,FALSE,TRUE,1,276
61253,TRUE,TRUE,FALSE,TRUE,FALSE,1,276
61254,FALSE,TRUE,TRUE,FALSE,FALSE,1,31
61255,TRUE,TRUE,TRUE,FALSE,TRUE,1,276
61256,TRUE,TRUE,TRUE,FALSE,FALSE,1,122
61257,FALSE,TRUE,FALSE,FALSE,FALSE,1,61
61260,FALSE,FALSE,FALSE,TRUE,FALSE,1,61
61261,FALSE,FALSE,FALSE,FALSE,FALSE,1,245
61262,TRUE,TRUE,TRUE,TRUE,FALSE,1,276
61264,TRUE,TRUE,TRUE,FALSE,FALSE,1,276
61265,TRUE,TRUE,TRUE,FALSE,FALSE,1,276
61269,FALSE,FALSE,FALSE,FALSE,FALSE,1,276
61271,FALSE,FALSE,FALSE,FALSE,TRUE,1,153
61274,FALSE,FALSE,TRUE,FALSE,TRUE,1,184
61275,FALSE,TRUE,TRUE,FALSE,TRUE,1,61
61278,TRUE,TRUE,TRUE,FALSE,TRUE,1,276
61279,FALSE,FALSE,FALSE,FALSE,FALSE,1,31
61282,FALSE,FALSE,FALSE,FALSE,FALSE,1,245
61283,FALSE,FALSE,FALSE,FALSE,TRUE,1,245
61285,FALSE,TRUE,FALSE,TRUE,FALSE,1,276
61286,FALSE,TRUE,TRUE,FALSE,FALSE,1,276
61290,TRUE,TRUE,TRUE,TRUE,TRUE,1,184
61295,FALSE,FALSE,FALSE,FALSE,FALSE,1,276
61296,FALSE,FALSE,FALSE,FALSE,FALSE,1,276
61297,FALSE,FALSE,FALSE,FALSE,TRUE,1,245
61301,FALSE,FALSE,TRUE,TRUE,TRUE,1,31
61303,FALSE,TRUE,TRUE,FALSE,FALSE,1,276
61308,FALSE,FALSE,TRUE,FALSE,TRUE,1,92
61309,TRUE,TRUE,TRUE,FALSE,TRUE,1,245
61311,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
61312,FALSE,FALSE,FALSE,FALSE,FALSE,1,61
61315,FALSE,TRUE,TRUE,FALSE,FALSE,1,245
61320,FALSE,FALSE,FALSE,FALSE,FALSE,1,245
61321,FALSE,FALSE,TRUE,TRUE,FALSE,1,245
61325,FALSE,FALSE,TRUE,FALSE,FALSE,1,92
61328,FALSE,FALSE,TRUE,FALSE,FALSE,1,245
61330,FALSE,FALSE,FALSE,FALSE,FALSE,1,245
61331,TRUE,FALSE,TRUE,FALSE,FALSE,1,245
61338,FALSE,TRUE,FALSE,TRUE,TRUE,1,122
61342,FALSE,TRUE,TRUE,FALSE,FALSE,1,62
61343,FALSE,FALSE,FALSE,FALSE,TRUE,1,245
61345,FALSE,FALSE,FALSE,FALSE,FALSE,1,245
61346,FALSE,FALSE,TRUE,FALSE,FALSE,1,153
61347,FALSE,TRUE,TRUE,FALSE,TRUE,1,0
61348,FALSE,FALSE,TRUE,TRUE,FALSE,1,123
61349,TRUE,FALSE,FALSE,TRUE,FALSE,1,61
61350,FALSE,FALSE,TRUE,FALSE,FALSE,1,123
61351,FALSE,FALSE,TRUE,TRUE,FALSE,1,183
61352,TRUE,TRUE,TRUE,FALSE,TRUE,1,245
61359,TRUE,FALSE,FALSE,TRUE,FALSE,1,245
61360,FALSE,FALSE,FALSE,FALSE,TRUE,1,214
61361,FALSE,FALSE,FALSE,FALSE,FALSE,1,245
61362,FALSE,FALSE,FALSE,FALSE,TRUE,1,245
61363,FALSE,TRUE,TRUE,FALSE,FALSE,1,245
61370,FALSE,TRUE,TRUE,FALSE,TRUE,1,245
61374,FALSE,TRUE,TRUE,FALSE,TRUE,1,0
61375,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
61381,FALSE,TRUE,TRUE,TRUE,FALSE,1,183
61385,FALSE,FALSE,TRUE,FALSE,FALSE,1,245
61386,FALSE,FALSE,FALSE,FALSE,FALSE,1,245
61388,FALSE,FALSE,TRUE,FALSE,FALSE,1,30
61391,FALSE,FALSE,TRUE,FALSE,TRUE,1,245
61392,FALSE,TRUE,FALSE,FALSE,FALSE,1,245
61395,FALSE,FALSE,TRUE,FALSE,TRUE,1,92
61396,FALSE,FALSE,FALSE,FALSE,FALSE,1,92
61398,TRUE,TRUE,TRUE,TRUE,FALSE,2,92
61399,FALSE,FALSE,TRUE,FALSE,TRUE,1,245
61400,TRUE,TRUE,FALSE,FALSE,FALSE,1,30
61401,FALSE,FALSE,TRUE,FALSE,TRUE,1,245
61402,FALSE,TRUE,TRUE,TRUE,FALSE,1,122
61403,FALSE,FALSE,FALSE,FALSE,TRUE,1,245
61404,FALSE,TRUE,TRUE,FALSE,FALSE,1,245
61405,FALSE,FALSE,FALSE,FALSE,FALSE,1,245
61407,TRUE,TRUE,TRUE,FALSE,FALSE,1,61
61408,FALSE,TRUE,FALSE,FALSE,TRUE,1,245
61409,FALSE,FALSE,FALSE,FALSE,FALSE,1,30
61410,FALSE,FALSE,FALSE,FALSE,FALSE,1,30
61412,FALSE,FALSE,FALSE,FALSE,FALSE,1,92
61413,FALSE,FALSE,FALSE,FALSE,TRUE,1,215
61414,FALSE,TRUE,TRUE,TRUE,TRUE,1,245
61415,FALSE,TRUE,TRUE,FALSE,FALSE,1,30
61416,FALSE,FALSE,TRUE,TRUE,TRUE,1,30
61417,FALSE,FALSE,TRUE,FALSE,TRUE,1,31
61420,FALSE,FALSE,FALSE,FALSE,TRUE,1,215
61421,FALSE,FALSE,FALSE,FALSE,FALSE,1,215
61422,FALSE,FALSE,TRUE,TRUE,FALSE,1,245
61423,FALSE,TRUE,TRUE,FALSE,FALSE,2,92
61427,FALSE,FALSE,TRUE,FALSE,FALSE,1,245
61428,FALSE,FALSE,TRUE,FALSE,FALSE,1,215
61429,FALSE,TRUE,TRUE,TRUE,TRUE,1,215
61431,FALSE,TRUE,FALSE,TRUE,FALSE,1,92
61438,FALSE,TRUE,TRUE,FALSE,FALSE,1,215
61439,FALSE,FALSE,FALSE,FALSE,FALSE,1,215
61441,FALSE,TRUE,TRUE,TRUE,FALSE,1,31
61442,FALSE,FALSE,FALSE,FALSE,FALSE,1,215
61443,FALSE,TRUE,TRUE,FALSE,FALSE,1,215
61444,FALSE,FALSE,TRUE,FALSE,TRUE,1,215
61445,FALSE,TRUE,TRUE,TRUE,FALSE,1,215
61447,FALSE,FALSE,TRUE,FALSE,FALSE,1,215
61448,FALSE,FALSE,TRUE,FALSE,FALSE,1,62
61450,TRUE,TRUE,TRUE,FALSE,FALSE,1,215
61451,FALSE,FALSE,TRUE,FALSE,FALSE,1,153
61452,TRUE,TRUE,TRUE,TRUE,TRUE,1,215
61454,FALSE,FALSE,TRUE,FALSE,FALSE,1,122
61455,FALSE,FALSE,FALSE,FALSE,FALSE,1,61
61456,TRUE,TRUE,FALSE,FALSE,FALSE,1,184
61457,FALSE,TRUE,TRUE,FALSE,TRUE,1,184
61461,FALSE,TRUE,TRUE,FALSE,FALSE,1,215
61465,FALSE,TRUE,TRUE,FALSE,TRUE,1,215
61469,FALSE,FALSE,FALSE,FALSE,FALSE,1,30
61472,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
61473,FALSE,TRUE,TRUE,FALSE,TRUE,1,215
61474,FALSE,FALSE,TRUE,FALSE,TRUE,1,215
61475,FALSE,FALSE,FALSE,FALSE,TRUE,1,215
61476,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
61478,FALSE,FALSE,FALSE,FALSE,TRUE,1,31
61479,FALSE,TRUE,TRUE,FALSE,TRUE,1,92
61480,FALSE,FALSE,TRUE,FALSE,FALSE,1,215
61481,FALSE,FALSE,TRUE,FALSE,FALSE,1,62
61482,FALSE,TRUE,TRUE,FALSE,FALSE,1,215
61483,TRUE,TRUE,FALSE,FALSE,TRUE,1,215
61484,FALSE,FALSE,TRUE,FALSE,FALSE,1,62
61485,FALSE,TRUE,TRUE,FALSE,FALSE,1,61
61486,FALSE,TRUE,TRUE,FALSE,TRUE,1,215
61487,FALSE,FALSE,TRUE,FALSE,TRUE,1,215
61489,FALSE,FALSE,TRUE,FALSE,FALSE,1,92
61490,TRUE,TRUE,TRUE,FALSE,TRUE,1,215
61492,TRUE,FALSE,FALSE,TRUE,FALSE,2,184
61493,FALSE,FALSE,FALSE,FALSE,TRUE,1,215
61495,FALSE,FALSE,TRUE,TRUE,FALSE,1,123
61496,FALSE,FALSE,FALSE,FALSE,FALSE,1,153
61497,FALSE,FALSE,FALSE,FALSE,TRUE,1,215
61499,FALSE,FALSE,TRUE,FALSE,FALSE,1,184
61500,FALSE,TRUE,TRUE,FALSE,FALSE,1,30
61501,FALSE,FALSE,FALSE,FALSE,FALSE,1,62
61503,TRUE,TRUE,TRUE,FALSE,FALSE,1,184
61506,FALSE,FALSE,TRUE,FALSE,FALSE,1,123
61511,FALSE,FALSE,TRUE,FALSE,FALSE,1,31
61512,FALSE,FALSE,TRUE,FALSE,FALSE,1,184
61513,FALSE,TRUE,TRUE,FALSE,FALSE,1,184
61515,FALSE,FALSE,TRUE,FALSE,FALSE,1,215
61516,TRUE,FALSE,FALSE,FALSE,FALSE,1,31
61517,FALSE,FALSE,TRUE,FALSE,FALSE,1,31
61521,FALSE,FALSE,FALSE,FALSE,FALSE,1,62
61522,FALSE,FALSE,FALSE,FALSE,TRUE,1,215
61523,FALSE,FALSE,FALSE,FALSE,FALSE,1,61
61524,FALSE,FALSE,FALSE,FALSE,FALSE,1,184
61527,TRUE,FALSE,TRUE,FALSE,FALSE,1,184
61528,TRUE,TRUE,FALSE,FALSE,TRUE,1,184
61529,FALSE,FALSE,TRUE,FALSE,FALSE,1,122
61530,TRUE,TRUE,TRUE,FALSE,TRUE,1,184
61533,FALSE,FALSE,FALSE,FALSE,FALSE,1,62
61534,FALSE,FALSE,FALSE,FALSE,FALSE,1,184
61535,TRUE,TRUE,TRUE,TRUE,FALSE,1,31
61538,FALSE,FALSE,FALSE,FALSE,FALSE,1,215
61539,FALSE,TRUE,TRUE,FALSE,TRUE,1,184
61540,FALSE,TRUE,TRUE,FALSE,FALSE,1,122
61542,TRUE,FALSE,TRUE,FALSE,FALSE,1,61
61544,FALSE,TRUE,TRUE,FALSE,FALSE,1,184
61546,FALSE,TRUE,TRUE,FALSE,TRUE,1,184
61547,FALSE,FALSE,FALSE,FALSE,FALSE,1,31
61548,FALSE,TRUE,TRUE,FALSE,FALSE,1,184
61549,FALSE,FALSE,TRUE,FALSE,FALSE,1,215
61551,FALSE,FALSE,TRUE,FALSE,FALSE,1,184
61554,FALSE,FALSE,FALSE,FALSE,FALSE,1,62
61555,FALSE,FALSE,TRUE,FALSE,TRUE,1,184
61556,FALSE,TRUE,TRUE,TRUE,TRUE,1,184
61557,FALSE,FALSE,TRUE,FALSE,TRUE,1,184
61560,FALSE,FALSE,FALSE,FALSE,TRUE,1,184
61561,FALSE,TRUE,FALSE,FALSE,TRUE,1,184
61562,FALSE,FALSE,FALSE,FALSE,FALSE,1,92
61563,FALSE,TRUE,TRUE,FALSE,FALSE,1,184
61565,FALSE,FALSE,TRUE,FALSE,FALSE,1,31
61566,FALSE,FALSE,TRUE,FALSE,FALSE,1,122
61569,TRUE,TRUE,TRUE,FALSE,TRUE,1,184
61571,FALSE,TRUE,TRUE,TRUE,FALSE,1,92
61572,TRUE,TRUE,TRUE,FALSE,TRUE,1,184
61573,FALSE,FALSE,TRUE,FALSE,FALSE,1,184
61575,TRUE,FALSE,TRUE,FALSE,TRUE,1,153
61584,FALSE,TRUE,FALSE,FALSE,FALSE,1,153
61587,FALSE,TRUE,FALSE,FALSE,FALSE,2,30
61588,TRUE,FALSE,TRUE,FALSE,TRUE,1,184
61589,FALSE,FALSE,TRUE,TRUE,FALSE,1,184
61590,FALSE,FALSE,FALSE,FALSE,FALSE,1,184
61594,FALSE,TRUE,TRUE,FALSE,FALSE,1,122
61600,TRUE,TRUE,FALSE,FALSE,FALSE,1,184
61602,FALSE,FALSE,TRUE,FALSE,FALSE,1,61
61606,FALSE,TRUE,TRUE,FALSE,TRUE,1,184
61608,FALSE,FALSE,TRUE,TRUE,FALSE,1,184
61609,FALSE,FALSE,TRUE,FALSE,FALSE,1,92
61610,FALSE,FALSE,FALSE,FALSE,FALSE,2,184
61611,FALSE,TRUE,TRUE,FALSE,TRUE,1,92
61612,TRUE,TRUE,TRUE,FALSE,TRUE,1,184
61613,FALSE,FALSE,FALSE,FALSE,FALSE,1,184
61616,FALSE,TRUE,TRUE,FALSE,TRUE,1,31
61618,FALSE,TRUE,TRUE,FALSE,TRUE,1,184
61622,TRUE,FALSE,TRUE,FALSE,FALSE,1,122
61626,TRUE,FALSE,TRUE,FALSE,TRUE,1,184
61627,FALSE,TRUE,TRUE,FALSE,FALSE,1,61
61629,FALSE,FALSE,TRUE,FALSE,TRUE,1,92
61631,FALSE,FALSE,FALSE,FALSE,FALSE,1,61
61634,FALSE,FALSE,TRUE,FALSE,FALSE,1,62
61635,TRUE,TRUE,TRUE,TRUE,TRUE,1,184
61637,FALSE,FALSE,FALSE,FALSE,FALSE,1,92
61638,FALSE,TRUE,TRUE,TRUE,TRUE,1,184
61639,FALSE,FALSE,FALSE,FALSE,FALSE,1,153
61640,FALSE,TRUE,TRUE,FALSE,FALSE,1,153
61643,FALSE,FALSE,TRUE,FALSE,TRUE,1,153
61649,TRUE,TRUE,FALSE,FALSE,FALSE,1,153
61650,FALSE,FALSE,TRUE,FALSE,FALSE,1,184
61651,FALSE,FALSE,TRUE,FALSE,FALSE,1,184
61653,FALSE,TRUE,TRUE,FALSE,FALSE,1,0
61654,FALSE,FALSE,TRUE,FALSE,FALSE,1,184
61655,FALSE,FALSE,TRUE,FALSE,FALSE,1,31
61656,FALSE,TRUE,TRUE,FALSE,TRUE,1,184
61657,FALSE,FALSE,FALSE,FALSE,FALSE,1,184
61658,FALSE,FALSE,TRUE,FALSE,FALSE,1,61
61659,TRUE,TRUE,TRUE,FALSE,TRUE,1,184
61660,FALSE,FALSE,FALSE,FALSE,TRUE,1,184
61661,FALSE,TRUE,FALSE,FALSE,TRUE,1,184
61662,TRUE,FALSE,FALSE,FALSE,TRUE,1,61
61665,FALSE,TRUE,FALSE,FALSE,TRUE,1,31
61666,FALSE,FALSE,FALSE,FALSE,FALSE,1,184
61668,FALSE,FALSE,FALSE,FALSE,FALSE,1,61
61669,TRUE,FALSE,TRUE,FALSE,FALSE,1,153
61671,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
61674,TRUE,TRUE,TRUE,FALSE,FALSE,1,184
61675,FALSE,FALSE,TRUE,FALSE,FALSE,1,184
61676,FALSE,FALSE,TRUE,FALSE,TRUE,1,184
61677,FALSE,FALSE,TRUE,FALSE,FALSE,1,61
61678,TRUE,TRUE,TRUE,FALSE,FALSE,1,92
61679,FALSE,FALSE,FALSE,FALSE,FALSE,1,31
61680,FALSE,FALSE,TRUE,TRUE,FALSE,1,31
61681,TRUE,TRUE,FALSE,TRUE,FALSE,1,184
61682,FALSE,FALSE,FALSE,FALSE,FALSE,1,31
61684,FALSE,FALSE,FALSE,FALSE,FALSE,1,122
61685,FALSE,FALSE,TRUE,FALSE,FALSE,1,31
61686,FALSE,FALSE,FALSE,FALSE,FALSE,2,62
61687,FALSE,TRUE,TRUE,FALSE,FALSE,1,92
61688,TRUE,TRUE,FALSE,TRUE,FALSE,1,184
61689,FALSE,FALSE,FALSE,FALSE,FALSE,1,61
61693,FALSE,TRUE,TRUE,TRUE,FALSE,1,30
61697,FALSE,FALSE,TRUE,FALSE,FALSE,1,153
61701,FALSE,TRUE,TRUE,TRUE,TRUE,1,122
61702,FALSE,FALSE,TRUE,FALSE,FALSE,1,184
61703,FALSE,FALSE,TRUE,FALSE,FALSE,1,153
61708,TRUE,TRUE,TRUE,FALSE,TRUE,1,92
61709,FALSE,TRUE,TRUE,FALSE,TRUE,1,184
61710,FALSE,FALSE,TRUE,FALSE,FALSE,1,62
61711,FALSE,FALSE,FALSE,TRUE,TRUE,1,153
61714,FALSE,TRUE,FALSE,FALSE,FALSE,1,153
61715,TRUE,TRUE,TRUE,TRUE,FALSE,1,91
61716,FALSE,TRUE,FALSE,FALSE,FALSE,1,91
61718,FALSE,TRUE,TRUE,FALSE,TRUE,1,153
61719,FALSE,TRUE,TRUE,TRUE,FALSE,1,153
61722,FALSE,FALSE,TRUE,FALSE,FALSE,1,153
61723,FALSE,TRUE,TRUE,TRUE,FALSE,1,153
61724,FALSE,FALSE,TRUE,FALSE,TRUE,1,153
61726,FALSE,FALSE,FALSE,FALSE,TRUE,1,30
61728,FALSE,FALSE,TRUE,FALSE,FALSE,1,0
61730,TRUE,TRUE,FALSE,FALSE,FALSE,1,153
61731,FALSE,FALSE,FALSE,FALSE,FALSE,1,91
61732,TRUE,FALSE,TRUE,TRUE,FALSE,1,153
61738,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
61739,FALSE,FALSE,TRUE,FALSE,TRUE,1,184
61740,FALSE,FALSE,TRUE,FALSE,FALSE,1,30
61745,FALSE,FALSE,TRUE,FALSE,TRUE,1,184
61746,FALSE,TRUE,TRUE,TRUE,FALSE,1,184
61747,FALSE,FALSE,TRUE,FALSE,FALSE,1,153
61748,FALSE,TRUE,TRUE,FALSE,FALSE,1,62
61749,TRUE,TRUE,TRUE,FALSE,FALSE,1,153
61750,FALSE,TRUE,TRUE,FALSE,FALSE,1,92
61752,FALSE,FALSE,FALSE,FALSE,FALSE,1,153
61753,FALSE,FALSE,TRUE,TRUE,TRUE,1,153
61765,FALSE,TRUE,TRUE,FALSE,TRUE,1,153
61768,FALSE,FALSE,FALSE,FALSE,FALSE,1,153
61778,FALSE,TRUE,TRUE,FALSE,FALSE,1,31
61779,FALSE,FALSE,FALSE,FALSE,TRUE,1,30
61780,FALSE,FALSE,FALSE,FALSE,TRUE,1,153
61781,FALSE,FALSE,FALSE,FALSE,FALSE,1,123
61782,FALSE,FALSE,FALSE,FALSE,FALSE,1,122
61789,FALSE,FALSE,TRUE,FALSE,TRUE,1,61
61790,FALSE,FALSE,TRUE,FALSE,TRUE,1,153
61792,FALSE,TRUE,TRUE,TRUE,FALSE,1,30
61794,FALSE,FALSE,TRUE,FALSE,FALSE,1,153
61795,FALSE,FALSE,TRUE,FALSE,FALSE,1,153
61797,FALSE,FALSE,TRUE,FALSE,FALSE,1,153
61800,FALSE,TRUE,FALSE,FALSE,FALSE,1,153
61813,FALSE,TRUE,TRUE,TRUE,FALSE,1,122
61814,FALSE,FALSE,TRUE,FALSE,TRUE,1,153
61816,FALSE,TRUE,TRUE,TRUE,FALSE,1,91
61817,FALSE,FALSE,FALSE,FALSE,FALSE,1,153
61818,FALSE,FALSE,FALSE,FALSE,FALSE,1,91
61819,FALSE,TRUE,FALSE,FALSE,FALSE,1,153
61825,FALSE,FALSE,FALSE,FALSE,FALSE,1,153
61828,FALSE,TRUE,TRUE,FALSE,TRUE,1,153
61830,FALSE,FALSE,FALSE,FALSE,FALSE,1,61
61831,FALSE,FALSE,FALSE,FALSE,TRUE,1,153
61839,TRUE,FALSE,TRUE,FALSE,TRUE,1,153
61840,FALSE,FALSE,TRUE,FALSE,FALSE,1,61
61842,FALSE,FALSE,FALSE,FALSE,TRUE,1,153
61843,FALSE,TRUE,TRUE,TRUE,FALSE,1,122
61844,FALSE,TRUE,TRUE,FALSE,FALSE,1,153
61848,FALSE,TRUE,TRUE,TRUE,FALSE,1,153
61849,FALSE,FALSE,TRUE,FALSE,FALSE,1,123
61858,FALSE,FALSE,FALSE,FALSE,FALSE,1,30
61859,FALSE,FALSE,FALSE,FALSE,FALSE,1,153
61860,FALSE,FALSE,TRUE,FALSE,FALSE,1,123
61865,FALSE,FALSE,TRUE,FALSE,TRUE,1,123
61867,FALSE,FALSE,TRUE,FALSE,FALSE,1,123
61869,TRUE,TRUE,TRUE,FALSE,FALSE,1,30
61870,FALSE,FALSE,FALSE,FALSE,FALSE,1,153
61871,FALSE,FALSE,TRUE,FALSE,TRUE,1,122
61873,TRUE,TRUE,TRUE,FALSE,FALSE,1,31
61877,FALSE,FALSE,FALSE,FALSE,TRUE,1,123
61879,FALSE,FALSE,FALSE,FALSE,FALSE,1,-30
61881,FALSE,TRUE,TRUE,FALSE,TRUE,1,153
