"CASE_ID","Placement","Housing","BasicNeeds","FSC","CASE_ID","TypeCounts","PlacementAsY","CloseTimes","Duration"
60807,FALSE,TRUE,FALSE,FALSE,60807,1,FALSE,1,121
60811,FALSE,FALSE,FALSE,FALSE,60811,0,FALSE,1,243
60814,FALSE,FALSE,FALSE,FALSE,60814,0,FALSE,1,91
60817,FALSE,TRUE,FALSE,TRUE,60817,3,FALSE,2,184
60818,FALSE,FALSE,TRUE,FALSE,60818,2,FALSE,1,121
60820,FALSE,FALSE,FALSE,FALSE,60820,0,FALSE,1,397
60821,TRUE,TRUE,TRUE,FALSE,60821,2,FALSE,1,31
60822,FALSE,FALSE,FALSE,FALSE,60822,0,TRUE,1,366
60823,FALSE,TRUE,TRUE,FALSE,60823,4,TRUE,1,366
60825,TRUE,FALSE,FALSE,FALSE,60825,0,FALSE,1,366
60829,FALSE,FALSE,TRUE,FALSE,60829,2,FALSE,1,31
60836,FALSE,FALSE,FALSE,TRUE,60836,1,FALSE,1,121
60838,TRUE,FALSE,TRUE,FALSE,60838,1,FALSE,2,0
60839,FALSE,FALSE,FALSE,FALSE,60839,0,FALSE,1,151
60841,FALSE,FALSE,TRUE,FALSE,60841,1,FALSE,1,29
60842,TRUE,FALSE,TRUE,FALSE,60842,2,TRUE,1,274
60843,FALSE,FALSE,TRUE,TRUE,60843,3,FALSE,1,60
60847,FALSE,FALSE,TRUE,FALSE,60847,1,FALSE,1,304
60850,FALSE,TRUE,FALSE,FALSE,60850,1,FALSE,1,274
60852,FALSE,FALSE,TRUE,TRUE,60852,3,FALSE,1,397
60853,FALSE,FALSE,FALSE,FALSE,60853,0,FALSE,1,0
60854,FALSE,FALSE,FALSE,FALSE,60854,0,FALSE,1,91
60856,FALSE,FALSE,FALSE,FALSE,60856,0,FALSE,1,397
60857,FALSE,FALSE,TRUE,TRUE,60857,3,FALSE,1,244
60859,FALSE,FALSE,FALSE,FALSE,60859,0,FALSE,1,182
60862,FALSE,FALSE,FALSE,FALSE,60862,0,FALSE,1,366
60863,FALSE,TRUE,TRUE,FALSE,60863,4,FALSE,1,366
60864,FALSE,FALSE,TRUE,FALSE,60864,2,FALSE,2,61
60869,FALSE,FALSE,TRUE,FALSE,60869,1,FALSE,1,0
60870,FALSE,FALSE,TRUE,FALSE,60870,1,FALSE,1,366
60871,FALSE,FALSE,TRUE,FALSE,60871,2,TRUE,1,366
60872,FALSE,TRUE,TRUE,FALSE,60872,3,FALSE,1,90
60873,FALSE,TRUE,TRUE,TRUE,60873,4,FALSE,1,121
60874,FALSE,TRUE,TRUE,FALSE,60874,3,FALSE,1,121
60875,FALSE,FALSE,FALSE,FALSE,60875,0,FALSE,1,29
60876,FALSE,TRUE,TRUE,FALSE,60876,2,FALSE,1,121
60877,FALSE,TRUE,FALSE,FALSE,60877,1,FALSE,1,60
60878,FALSE,FALSE,FALSE,FALSE,60878,0,TRUE,1,366
60882,TRUE,FALSE,TRUE,FALSE,60882,1,FALSE,1,366
60883,FALSE,TRUE,TRUE,TRUE,60883,7,TRUE,2,30
60884,FALSE,FALSE,TRUE,FALSE,60884,2,FALSE,1,90
60885,FALSE,FALSE,FALSE,FALSE,60885,0,FALSE,1,60
60888,FALSE,FALSE,FALSE,FALSE,60888,0,FALSE,2,184
60889,FALSE,FALSE,FALSE,FALSE,60889,0,FALSE,1,60
60890,FALSE,FALSE,TRUE,FALSE,60890,1,TRUE,1,366
60893,FALSE,TRUE,TRUE,FALSE,60893,5,FALSE,1,182
60895,TRUE,TRUE,TRUE,FALSE,60895,2,FALSE,1,243
60896,FALSE,FALSE,TRUE,FALSE,60896,2,FALSE,1,366
60897,FALSE,FALSE,FALSE,FALSE,60897,0,FALSE,1,151
60900,FALSE,TRUE,TRUE,TRUE,60900,4,TRUE,2,276
60901,FALSE,FALSE,TRUE,FALSE,60901,1,FALSE,1,0
60902,FALSE,FALSE,FALSE,FALSE,60902,0,FALSE,1,366
60903,FALSE,FALSE,TRUE,FALSE,60903,3,FALSE,1,366
60904,FALSE,TRUE,TRUE,FALSE,60904,2,FALSE,1,60
60906,TRUE,FALSE,TRUE,FALSE,60906,1,FALSE,1,274
60907,TRUE,FALSE,TRUE,FALSE,60907,2,TRUE,1,366
60908,FALSE,FALSE,TRUE,TRUE,60908,3,FALSE,1,60
60909,FALSE,FALSE,FALSE,FALSE,60909,0,FALSE,1,366
60914,FALSE,FALSE,TRUE,FALSE,60914,1,FALSE,1,366
60915,FALSE,FALSE,FALSE,FALSE,60915,0,FALSE,2,153
60916,FALSE,TRUE,TRUE,FALSE,60916,3,FALSE,1,90
60919,FALSE,TRUE,FALSE,TRUE,60919,2,FALSE,1,366
60920,TRUE,TRUE,TRUE,FALSE,60920,4,FALSE,1,337
60921,FALSE,FALSE,TRUE,FALSE,60921,3,FALSE,1,0
60923,FALSE,TRUE,TRUE,TRUE,60923,5,FALSE,1,31
60925,FALSE,FALSE,FALSE,FALSE,60925,0,FALSE,1,122
60928,FALSE,TRUE,TRUE,FALSE,60928,3,FALSE,1,122
60929,FALSE,FALSE,TRUE,TRUE,60929,4,FALSE,1,337
60930,TRUE,TRUE,TRUE,FALSE,60930,3,FALSE,1,397
60932,FALSE,TRUE,TRUE,FALSE,60932,3,TRUE,1,337
60937,FALSE,TRUE,TRUE,TRUE,60937,4,FALSE,1,274
60938,FALSE,FALSE,TRUE,FALSE,60938,2,FALSE,1,0
60943,FALSE,FALSE,FALSE,FALSE,60943,0,FALSE,1,337
60945,FALSE,FALSE,FALSE,FALSE,60945,0,TRUE,1,61
60946,TRUE,FALSE,FALSE,FALSE,60946,0,FALSE,1,337
60948,FALSE,TRUE,TRUE,FALSE,60948,2,TRUE,1,337
60949,FALSE,FALSE,FALSE,FALSE,60949,0,TRUE,1,337
60950,TRUE,TRUE,TRUE,FALSE,60950,4,TRUE,2,153
60951,FALSE,FALSE,FALSE,FALSE,60951,0,FALSE,1,61
60953,TRUE,TRUE,TRUE,TRUE,60953,5,FALSE,1,337
60961,FALSE,TRUE,TRUE,TRUE,60961,5,FALSE,1,31
60962,FALSE,FALSE,TRUE,FALSE,60962,2,FALSE,1,122
60964,FALSE,TRUE,TRUE,FALSE,60964,3,FALSE,1,92
60966,TRUE,FALSE,TRUE,FALSE,60966,1,FALSE,1,92
60967,FALSE,FALSE,TRUE,FALSE,60967,1,FALSE,1,61
60968,FALSE,FALSE,FALSE,FALSE,60968,0,FALSE,1,122
60969,TRUE,FALSE,TRUE,FALSE,60969,3,TRUE,1,337
60970,FALSE,TRUE,TRUE,TRUE,60970,4,FALSE,1,61
60971,FALSE,FALSE,FALSE,FALSE,60971,0,FALSE,1,92
60972,FALSE,TRUE,FALSE,FALSE,60972,1,FALSE,1,0
60975,FALSE,TRUE,TRUE,FALSE,60975,2,FALSE,1,61
60978,TRUE,TRUE,TRUE,TRUE,60978,5,FALSE,3,153
60979,FALSE,FALSE,TRUE,FALSE,60979,1,TRUE,1,337
60980,FALSE,FALSE,FALSE,FALSE,60980,0,FALSE,1,61
60983,FALSE,FALSE,FALSE,FALSE,60983,0,FALSE,1,122
60984,FALSE,FALSE,FALSE,FALSE,60984,0,FALSE,1,153
60986,FALSE,FALSE,TRUE,FALSE,60986,1,FALSE,1,153
60988,FALSE,TRUE,TRUE,TRUE,60988,3,FALSE,1,245
60989,FALSE,TRUE,FALSE,TRUE,60989,2,FALSE,1,31
60990,FALSE,FALSE,TRUE,FALSE,60990,1,FALSE,1,337
60991,TRUE,FALSE,TRUE,FALSE,60991,1,FALSE,1,245
60994,FALSE,TRUE,TRUE,FALSE,60994,4,FALSE,1,337
60995,FALSE,FALSE,TRUE,TRUE,60995,2,FALSE,1,214
60996,FALSE,FALSE,FALSE,FALSE,60996,0,FALSE,1,31
60998,FALSE,FALSE,FALSE,FALSE,60998,0,FALSE,1,0
61000,FALSE,TRUE,TRUE,FALSE,61000,2,FALSE,1,337
61002,TRUE,FALSE,TRUE,FALSE,61002,1,FALSE,1,337
61003,FALSE,FALSE,TRUE,FALSE,61003,1,FALSE,1,337
61005,FALSE,FALSE,FALSE,FALSE,61005,0,FALSE,1,31
61006,FALSE,FALSE,FALSE,FALSE,61006,0,FALSE,1,337
61010,FALSE,FALSE,FALSE,FALSE,61010,0,FALSE,1,153
61011,FALSE,TRUE,TRUE,FALSE,61011,3,FALSE,1,337
61014,TRUE,TRUE,TRUE,TRUE,61014,5,TRUE,2,62
61015,FALSE,FALSE,FALSE,FALSE,61015,0,FALSE,1,153
61020,FALSE,FALSE,FALSE,FALSE,61020,0,FALSE,1,122
61022,TRUE,FALSE,TRUE,FALSE,61022,1,FALSE,1,122
61023,TRUE,FALSE,TRUE,TRUE,61023,3,TRUE,1,337
61024,TRUE,TRUE,TRUE,TRUE,61024,3,FALSE,1,122
61025,TRUE,TRUE,TRUE,TRUE,61025,5,TRUE,1,337
61026,FALSE,FALSE,FALSE,FALSE,61026,0,FALSE,1,31
61029,FALSE,FALSE,TRUE,FALSE,61029,2,FALSE,1,337
61033,FALSE,FALSE,TRUE,FALSE,61033,1,FALSE,1,337
61035,FALSE,FALSE,FALSE,FALSE,61035,0,FALSE,1,91
61037,FALSE,TRUE,FALSE,TRUE,61037,2,TRUE,1,306
61039,FALSE,FALSE,FALSE,FALSE,61039,0,FALSE,1,214
61040,FALSE,TRUE,TRUE,FALSE,61040,5,TRUE,1,61
61041,FALSE,FALSE,TRUE,FALSE,61041,3,FALSE,1,61
61043,FALSE,FALSE,FALSE,FALSE,61043,0,TRUE,1,337
61044,FALSE,FALSE,TRUE,FALSE,61044,2,FALSE,1,31
61045,TRUE,TRUE,TRUE,TRUE,61045,4,TRUE,1,337
61047,FALSE,FALSE,FALSE,FALSE,61047,0,FALSE,1,184
61053,FALSE,FALSE,FALSE,FALSE,61053,0,FALSE,1,30
61054,TRUE,FALSE,TRUE,FALSE,61054,1,FALSE,1,214
61055,FALSE,FALSE,TRUE,FALSE,61055,1,FALSE,1,61
61056,FALSE,TRUE,TRUE,FALSE,61056,3,FALSE,1,31
61057,FALSE,TRUE,TRUE,FALSE,61057,3,TRUE,1,306
61058,FALSE,FALSE,FALSE,FALSE,61058,0,FALSE,1,91
61060,FALSE,TRUE,TRUE,TRUE,61060,4,FALSE,1,91
61061,FALSE,TRUE,FALSE,FALSE,61061,2,TRUE,1,30
61062,FALSE,FALSE,FALSE,FALSE,61062,0,FALSE,1,122
61063,TRUE,TRUE,TRUE,TRUE,61063,5,TRUE,1,337
61064,FALSE,TRUE,TRUE,FALSE,61064,2,TRUE,1,306
61065,FALSE,FALSE,TRUE,FALSE,61065,1,TRUE,1,306
61066,TRUE,FALSE,TRUE,TRUE,61066,3,FALSE,1,183
61067,FALSE,TRUE,TRUE,FALSE,61067,2,FALSE,1,91
61068,FALSE,TRUE,TRUE,FALSE,61068,2,FALSE,1,306
61071,FALSE,FALSE,FALSE,FALSE,61071,0,FALSE,1,306
61073,FALSE,TRUE,TRUE,FALSE,61073,3,FALSE,1,306
61074,FALSE,TRUE,TRUE,TRUE,61074,6,TRUE,1,91
61080,FALSE,FALSE,FALSE,FALSE,61080,0,FALSE,1,183
61083,TRUE,TRUE,TRUE,TRUE,61083,5,FALSE,2,215
61084,FALSE,TRUE,TRUE,FALSE,61084,3,FALSE,1,306
61085,FALSE,FALSE,TRUE,FALSE,61085,1,FALSE,1,30
61086,FALSE,FALSE,TRUE,FALSE,61086,1,FALSE,1,0
61089,FALSE,FALSE,FALSE,FALSE,61089,0,FALSE,1,153
61095,FALSE,TRUE,TRUE,FALSE,61095,4,FALSE,1,153
61096,FALSE,TRUE,TRUE,FALSE,61096,4,FALSE,2,62
61100,TRUE,TRUE,TRUE,TRUE,61100,3,FALSE,1,306
61101,FALSE,FALSE,FALSE,TRUE,61101,1,TRUE,1,306
61103,FALSE,FALSE,FALSE,FALSE,61103,0,FALSE,1,122
61104,FALSE,FALSE,FALSE,FALSE,61104,0,FALSE,1,122
61106,TRUE,TRUE,TRUE,FALSE,61106,2,FALSE,1,0
61109,FALSE,FALSE,FALSE,FALSE,61109,0,TRUE,1,122
61110,TRUE,TRUE,TRUE,TRUE,61110,4,TRUE,1,214
61111,FALSE,FALSE,FALSE,FALSE,61111,0,FALSE,1,244
61112,FALSE,FALSE,TRUE,FALSE,61112,1,FALSE,1,306
61115,FALSE,FALSE,FALSE,FALSE,61115,0,FALSE,1,153
61116,FALSE,FALSE,TRUE,FALSE,61116,1,FALSE,1,214
61117,TRUE,TRUE,TRUE,TRUE,61117,6,TRUE,1,306
61118,FALSE,FALSE,FALSE,FALSE,61118,0,FALSE,1,91
61119,FALSE,FALSE,FALSE,FALSE,61119,0,TRUE,1,0
61120,TRUE,TRUE,FALSE,TRUE,61120,2,FALSE,1,306
61121,FALSE,TRUE,FALSE,TRUE,61121,3,TRUE,1,92
61122,FALSE,FALSE,FALSE,FALSE,61122,0,FALSE,1,91
61123,FALSE,FALSE,FALSE,FALSE,61123,0,FALSE,1,91
61128,FALSE,FALSE,TRUE,FALSE,61128,1,FALSE,1,306
61129,FALSE,FALSE,TRUE,FALSE,61129,1,TRUE,1,306
61130,FALSE,FALSE,TRUE,FALSE,61130,3,FALSE,1,61
61133,FALSE,FALSE,FALSE,FALSE,61133,0,FALSE,1,122
61134,FALSE,TRUE,TRUE,TRUE,61134,5,TRUE,1,31
61135,FALSE,FALSE,TRUE,FALSE,61135,1,FALSE,1,61
61136,FALSE,FALSE,FALSE,FALSE,61136,0,FALSE,1,121
61137,FALSE,FALSE,TRUE,FALSE,61137,1,FALSE,1,61
61142,TRUE,FALSE,FALSE,FALSE,61142,0,FALSE,1,183
61144,FALSE,FALSE,FALSE,FALSE,61144,0,FALSE,1,306
61145,FALSE,FALSE,TRUE,TRUE,61145,3,TRUE,1,306
61146,FALSE,FALSE,FALSE,FALSE,61146,0,FALSE,1,61
61148,FALSE,FALSE,TRUE,TRUE,61148,3,FALSE,1,306
61151,FALSE,FALSE,TRUE,FALSE,61151,1,TRUE,1,275
61152,TRUE,TRUE,TRUE,FALSE,61152,5,TRUE,1,244
61156,FALSE,TRUE,TRUE,FALSE,61156,3,TRUE,1,306
61158,TRUE,FALSE,TRUE,FALSE,61158,2,FALSE,1,92
61159,FALSE,FALSE,TRUE,FALSE,61159,2,FALSE,1,61
61160,FALSE,FALSE,FALSE,FALSE,61160,0,TRUE,1,306
61162,FALSE,FALSE,TRUE,FALSE,61162,2,FALSE,1,306
61163,FALSE,TRUE,FALSE,TRUE,61163,2,FALSE,1,306
61164,TRUE,FALSE,TRUE,FALSE,61164,1,FALSE,1,91
61166,FALSE,FALSE,TRUE,FALSE,61166,1,FALSE,1,306
61167,FALSE,FALSE,FALSE,FALSE,61167,0,FALSE,1,214
61168,FALSE,FALSE,FALSE,FALSE,61168,0,FALSE,1,214
61170,FALSE,FALSE,FALSE,FALSE,61170,0,FALSE,1,92
61171,FALSE,TRUE,TRUE,TRUE,61171,4,FALSE,1,61
61175,FALSE,FALSE,FALSE,FALSE,61175,0,FALSE,1,123
61176,FALSE,TRUE,TRUE,FALSE,61176,2,FALSE,1,184
61179,FALSE,TRUE,TRUE,FALSE,61179,4,FALSE,1,276
61180,TRUE,TRUE,TRUE,FALSE,61180,2,FALSE,1,31
61181,FALSE,FALSE,FALSE,FALSE,61181,0,FALSE,1,184
61186,TRUE,TRUE,FALSE,FALSE,61186,2,TRUE,1,214
61190,FALSE,FALSE,TRUE,FALSE,61190,2,FALSE,1,276
61191,FALSE,FALSE,TRUE,FALSE,61191,3,TRUE,1,276
61192,TRUE,TRUE,TRUE,FALSE,61192,3,FALSE,1,276
61198,FALSE,FALSE,FALSE,FALSE,61198,0,FALSE,1,30
61200,FALSE,FALSE,FALSE,FALSE,61200,0,FALSE,1,30
61206,TRUE,TRUE,TRUE,FALSE,61206,2,FALSE,1,31
61208,FALSE,FALSE,TRUE,FALSE,61208,1,FALSE,1,276
61210,FALSE,FALSE,FALSE,FALSE,61210,0,FALSE,1,123
61212,FALSE,FALSE,FALSE,FALSE,61212,0,FALSE,1,0
61214,FALSE,TRUE,TRUE,FALSE,61214,2,FALSE,1,123
61215,TRUE,TRUE,FALSE,FALSE,61215,2,TRUE,1,276
61216,FALSE,FALSE,FALSE,FALSE,61216,0,FALSE,1,214
61217,FALSE,TRUE,TRUE,FALSE,61217,3,TRUE,1,245
61218,FALSE,FALSE,FALSE,FALSE,61218,0,FALSE,1,92
61219,FALSE,FALSE,TRUE,FALSE,61219,1,FALSE,1,92
61220,FALSE,FALSE,FALSE,FALSE,61220,0,FALSE,1,276
61224,FALSE,TRUE,FALSE,FALSE,61224,1,FALSE,1,153
61227,TRUE,FALSE,TRUE,FALSE,61227,2,FALSE,1,0
61235,FALSE,FALSE,FALSE,FALSE,61235,0,FALSE,1,153
61240,TRUE,FALSE,TRUE,TRUE,61240,3,FALSE,1,276
61242,FALSE,TRUE,TRUE,FALSE,61242,3,TRUE,1,276
61243,FALSE,FALSE,TRUE,FALSE,61243,2,TRUE,1,123
61246,FALSE,FALSE,TRUE,FALSE,61246,3,FALSE,1,92
61247,TRUE,TRUE,TRUE,FALSE,61247,3,FALSE,1,276
61249,FALSE,FALSE,TRUE,FALSE,61249,1,TRUE,1,276
61253,TRUE,TRUE,FALSE,TRUE,61253,2,FALSE,1,276
61254,FALSE,TRUE,TRUE,FALSE,61254,3,FALSE,1,31
61255,TRUE,TRUE,TRUE,FALSE,61255,4,TRUE,1,276
61256,TRUE,TRUE,TRUE,FALSE,61256,2,FALSE,1,122
61257,FALSE,TRUE,FALSE,FALSE,61257,2,FALSE,1,61
61260,FALSE,FALSE,FALSE,TRUE,61260,1,FALSE,1,61
61261,FALSE,FALSE,FALSE,FALSE,61261,0,FALSE,1,245
61262,TRUE,TRUE,TRUE,TRUE,61262,5,FALSE,1,276
61264,TRUE,TRUE,TRUE,FALSE,61264,5,FALSE,1,276
61265,TRUE,TRUE,TRUE,FALSE,61265,2,FALSE,1,276
61269,FALSE,FALSE,FALSE,FALSE,61269,0,FALSE,1,276
61271,FALSE,FALSE,FALSE,FALSE,61271,0,TRUE,1,153
61274,FALSE,FALSE,TRUE,FALSE,61274,2,TRUE,1,184
61275,FALSE,TRUE,TRUE,FALSE,61275,2,TRUE,1,61
61278,TRUE,TRUE,TRUE,FALSE,61278,2,TRUE,1,276
61279,FALSE,FALSE,FALSE,FALSE,61279,0,FALSE,1,31
61282,FALSE,FALSE,FALSE,FALSE,61282,0,FALSE,1,245
61283,FALSE,FALSE,FALSE,FALSE,61283,0,TRUE,1,245
61285,FALSE,TRUE,FALSE,TRUE,61285,2,FALSE,1,276
61286,FALSE,TRUE,TRUE,FALSE,61286,5,FALSE,1,276
61290,TRUE,TRUE,TRUE,TRUE,61290,7,TRUE,1,184
61295,FALSE,FALSE,FALSE,FALSE,61295,0,FALSE,1,276
61296,FALSE,FALSE,FALSE,FALSE,61296,0,FALSE,1,276
61297,FALSE,FALSE,FALSE,FALSE,61297,0,TRUE,1,245
61301,FALSE,FALSE,TRUE,TRUE,61301,2,TRUE,1,31
61303,FALSE,TRUE,TRUE,FALSE,61303,3,FALSE,1,276
61308,FALSE,FALSE,TRUE,FALSE,61308,2,TRUE,1,92
61309,TRUE,TRUE,TRUE,FALSE,61309,3,TRUE,1,245
61311,FALSE,FALSE,FALSE,FALSE,61311,0,FALSE,1,0
61312,FALSE,FALSE,FALSE,FALSE,61312,0,FALSE,1,61
61315,FALSE,TRUE,TRUE,FALSE,61315,2,FALSE,1,245
61320,FALSE,FALSE,FALSE,FALSE,61320,0,FALSE,1,245
61321,FALSE,FALSE,TRUE,TRUE,61321,3,FALSE,1,245
61325,FALSE,FALSE,TRUE,FALSE,61325,1,FALSE,1,92
61328,FALSE,FALSE,TRUE,FALSE,61328,3,FALSE,1,245
61330,FALSE,FALSE,FALSE,FALSE,61330,0,FALSE,1,245
61331,TRUE,FALSE,TRUE,FALSE,61331,2,FALSE,1,245
61338,FALSE,TRUE,FALSE,TRUE,61338,2,TRUE,1,122
61342,FALSE,TRUE,TRUE,FALSE,61342,2,FALSE,1,62
61343,FALSE,FALSE,FALSE,FALSE,61343,0,TRUE,1,245
61345,FALSE,FALSE,FALSE,FALSE,61345,0,FALSE,1,245
61346,FALSE,FALSE,TRUE,FALSE,61346,2,FALSE,1,153
61347,FALSE,TRUE,TRUE,FALSE,61347,3,TRUE,1,0
61348,FALSE,FALSE,TRUE,TRUE,61348,3,FALSE,1,123
61349,TRUE,FALSE,FALSE,TRUE,61349,1,FALSE,1,61
61350,FALSE,FALSE,TRUE,FALSE,61350,2,FALSE,1,123
61351,FALSE,FALSE,TRUE,TRUE,61351,4,FALSE,1,183
61352,TRUE,TRUE,TRUE,FALSE,61352,3,TRUE,1,245
61359,TRUE,FALSE,FALSE,TRUE,61359,1,FALSE,1,245
61360,FALSE,FALSE,FALSE,FALSE,61360,0,TRUE,1,214
61361,FALSE,FALSE,FALSE,FALSE,61361,0,FALSE,1,245
61362,FALSE,FALSE,FALSE,FALSE,61362,0,TRUE,1,245
61363,FALSE,TRUE,TRUE,FALSE,61363,4,FALSE,1,245
61370,FALSE,TRUE,TRUE,FALSE,61370,4,TRUE,1,245
61374,FALSE,TRUE,TRUE,FALSE,61374,3,TRUE,1,0
61375,FALSE,FALSE,FALSE,FALSE,61375,0,FALSE,1,0
61381,FALSE,TRUE,TRUE,TRUE,61381,4,FALSE,1,183
61385,FALSE,FALSE,TRUE,FALSE,61385,1,FALSE,1,245
61386,FALSE,FALSE,FALSE,FALSE,61386,0,FALSE,1,245
61388,FALSE,FALSE,TRUE,FALSE,61388,1,FALSE,1,30
61391,FALSE,FALSE,TRUE,FALSE,61391,2,TRUE,1,245
61392,FALSE,TRUE,FALSE,FALSE,61392,1,FALSE,1,245
61395,FALSE,FALSE,TRUE,FALSE,61395,2,TRUE,1,92
61396,FALSE,FALSE,FALSE,FALSE,61396,0,FALSE,1,92
61398,TRUE,TRUE,TRUE,TRUE,61398,5,FALSE,2,92
61399,FALSE,FALSE,TRUE,FALSE,61399,2,TRUE,1,245
61400,TRUE,TRUE,FALSE,FALSE,61400,2,FALSE,1,30
61401,FALSE,FALSE,TRUE,FALSE,61401,1,TRUE,1,245
61402,FALSE,TRUE,TRUE,TRUE,61402,3,FALSE,1,122
61403,FALSE,FALSE,FALSE,FALSE,61403,0,TRUE,1,245
61404,FALSE,TRUE,TRUE,FALSE,61404,5,FALSE,1,245
61405,FALSE,FALSE,FALSE,FALSE,61405,0,FALSE,1,245
61407,TRUE,TRUE,TRUE,FALSE,61407,3,FALSE,1,61
61408,FALSE,TRUE,FALSE,FALSE,61408,2,TRUE,1,245
61409,FALSE,FALSE,FALSE,FALSE,61409,0,FALSE,1,30
61410,FALSE,FALSE,FALSE,FALSE,61410,0,FALSE,1,30
61412,FALSE,FALSE,FALSE,FALSE,61412,0,FALSE,1,92
61413,FALSE,FALSE,FALSE,FALSE,61413,0,TRUE,1,215
61414,FALSE,TRUE,TRUE,TRUE,61414,7,TRUE,1,245
61415,FALSE,TRUE,TRUE,FALSE,61415,3,FALSE,1,30
61416,FALSE,FALSE,TRUE,TRUE,61416,2,TRUE,1,30
61417,FALSE,FALSE,TRUE,FALSE,61417,1,TRUE,1,31
61420,FALSE,FALSE,FALSE,FALSE,61420,0,TRUE,1,215
61421,FALSE,FALSE,FALSE,FALSE,61421,0,FALSE,1,215
61422,FALSE,FALSE,TRUE,TRUE,61422,3,FALSE,1,245
61423,FALSE,TRUE,TRUE,FALSE,61423,2,FALSE,2,92
61427,FALSE,FALSE,TRUE,FALSE,61427,1,FALSE,1,245
61428,FALSE,FALSE,TRUE,FALSE,61428,3,FALSE,1,215
61429,FALSE,TRUE,TRUE,TRUE,61429,5,TRUE,1,215
61431,FALSE,TRUE,FALSE,TRUE,61431,2,FALSE,1,92
61438,FALSE,TRUE,TRUE,FALSE,61438,3,FALSE,1,215
61439,FALSE,FALSE,FALSE,FALSE,61439,0,FALSE,1,215
61441,FALSE,TRUE,TRUE,TRUE,61441,5,FALSE,1,31
61442,FALSE,FALSE,FALSE,FALSE,61442,0,FALSE,1,215
61443,FALSE,TRUE,TRUE,FALSE,61443,5,FALSE,1,215
61444,FALSE,FALSE,TRUE,FALSE,61444,1,TRUE,1,215
61445,FALSE,TRUE,TRUE,TRUE,61445,5,FALSE,1,215
61447,FALSE,FALSE,TRUE,FALSE,61447,3,FALSE,1,215
61448,FALSE,FALSE,TRUE,FALSE,61448,3,FALSE,1,62
61450,TRUE,TRUE,TRUE,FALSE,61450,5,FALSE,1,215
61451,FALSE,FALSE,TRUE,FALSE,61451,2,FALSE,1,153
61452,TRUE,TRUE,TRUE,TRUE,61452,5,TRUE,1,215
61454,FALSE,FALSE,TRUE,FALSE,61454,2,FALSE,1,122
61455,FALSE,FALSE,FALSE,FALSE,61455,0,FALSE,1,61
61456,TRUE,TRUE,FALSE,FALSE,61456,3,FALSE,1,184
61457,FALSE,TRUE,TRUE,FALSE,61457,3,TRUE,1,184
61461,FALSE,TRUE,TRUE,FALSE,61461,3,FALSE,1,215
61465,FALSE,TRUE,TRUE,FALSE,61465,5,TRUE,1,215
61469,FALSE,FALSE,FALSE,FALSE,61469,0,FALSE,1,30
61472,FALSE,FALSE,FALSE,FALSE,61472,0,FALSE,1,0
61473,FALSE,TRUE,TRUE,FALSE,61473,3,TRUE,1,215
61474,FALSE,FALSE,TRUE,FALSE,61474,1,TRUE,1,215
61475,FALSE,FALSE,FALSE,FALSE,61475,0,TRUE,1,215
61476,FALSE,FALSE,FALSE,FALSE,61476,0,TRUE,1,0
61478,FALSE,FALSE,FALSE,FALSE,61478,0,TRUE,1,31
61479,FALSE,TRUE,TRUE,FALSE,61479,4,TRUE,1,92
61480,FALSE,FALSE,TRUE,FALSE,61480,1,FALSE,1,215
61481,FALSE,FALSE,TRUE,FALSE,61481,2,FALSE,1,62
61482,FALSE,TRUE,TRUE,FALSE,61482,3,FALSE,1,215
61483,TRUE,TRUE,FALSE,FALSE,61483,1,TRUE,1,215
61484,FALSE,FALSE,TRUE,FALSE,61484,1,FALSE,1,62
61485,FALSE,TRUE,TRUE,FALSE,61485,4,FALSE,1,61
61486,FALSE,TRUE,TRUE,FALSE,61486,3,TRUE,1,215
61487,FALSE,FALSE,TRUE,FALSE,61487,2,TRUE,1,215
61489,FALSE,FALSE,TRUE,FALSE,61489,1,FALSE,1,92
61490,TRUE,TRUE,TRUE,FALSE,61490,3,TRUE,1,215
61492,TRUE,FALSE,FALSE,TRUE,61492,1,FALSE,2,184
61493,FALSE,FALSE,FALSE,FALSE,61493,0,TRUE,1,215
61495,FALSE,FALSE,TRUE,TRUE,61495,3,FALSE,1,123
61496,FALSE,FALSE,FALSE,FALSE,61496,0,FALSE,1,153
61497,FALSE,FALSE,FALSE,FALSE,61497,0,TRUE,1,215
61499,FALSE,FALSE,TRUE,FALSE,61499,2,FALSE,1,184
61500,FALSE,TRUE,TRUE,FALSE,61500,3,FALSE,1,30
61501,FALSE,FALSE,FALSE,FALSE,61501,0,FALSE,1,62
61503,TRUE,TRUE,TRUE,FALSE,61503,3,FALSE,1,184
61506,FALSE,FALSE,TRUE,FALSE,61506,3,FALSE,1,123
61511,FALSE,FALSE,TRUE,FALSE,61511,2,FALSE,1,31
61512,FALSE,FALSE,TRUE,FALSE,61512,2,FALSE,1,184
61513,FALSE,TRUE,TRUE,FALSE,61513,2,FALSE,1,184
61515,FALSE,FALSE,TRUE,FALSE,61515,1,FALSE,1,215
61516,TRUE,FALSE,FALSE,FALSE,61516,0,FALSE,1,31
61517,FALSE,FALSE,TRUE,FALSE,61517,1,FALSE,1,31
61521,FALSE,FALSE,FALSE,FALSE,61521,0,FALSE,1,62
